State,District,Market,StateDistrictMarket,Commodity,Variety,Grade,Arrival_Date,Min Price,Max Price,Modal Price
Karnataka,Kolar,Kolar,KarnatakaKolarKolar,Carrot,Carrot,FAQ,01/08/2023,1500,3500,2500
Karnataka,Kolar,Kolar,KarnatakaKolarKolar,Cauliflower,Local,FAQ,01/08/2023,1000,1500,1300
Karnataka,Kolar,Kolar,KarnatakaKolarKolar,Chapparad Avare,Chapparada Avarekai,FAQ,01/08/2023,1500,3000,2300
Karnataka,Kolar,Kolar,KarnatakaKolarKolar,Chilly Capsicum,Chilly Capsicum,FAQ,01/08/2023,3000,5000,4000
Karnataka,Kolar,Kolar,KarnatakaKolarKolar,Ginger(Green),Green Ginger,FAQ,01/08/2023,10000,15000,13000
Karnataka,Kolar,Kolar,KarnatakaKolarKolar,Green Chilli,Green Chilly,FAQ,01/08/2023,3500,6000,4700
Karnataka,Kolar,Kolar,KarnatakaKolarKolar,Knool Khol,Knool Khol,FAQ,01/08/2023,600,1400,1000
Karnataka,Kolar,Kolar,KarnatakaKolarKolar,Potato,Local,FAQ,01/08/2023,1000,2000,1500
Karnataka,Kolar,Kolar,KarnatakaKolarKolar,Raddish,Raddish,FAQ,01/08/2023,600,800,700
Karnataka,Kolar,Kolar,KarnatakaKolarKolar,Ridgeguard(Tori),Ridgeguard(Tori),FAQ,01/08/2023,1500,4000,2700
Karnataka,Kolar,Kolar,KarnatakaKolarKolar,Tomato,Tomato,FAQ,01/08/2023,4000,16000,9330
Karnataka,Kolar,Malur,KarnatakaKolarMalur,Beans,Beans (Whole),FAQ,01/08/2023,6500,8000,7134
Karnataka,Kolar,Malur,KarnatakaKolarMalur,Capsicum,Capsicum,FAQ,01/08/2023,4000,4800,4500
Karnataka,Kolar,Malur,KarnatakaKolarMalur,Chapparad Avare,Chapparada Avarekai,FAQ,01/08/2023,3000,3800,3508
Karnataka,Kolar,Mulabagilu,KarnatakaKolarMulabagilu,Tomato,Tomato,FAQ,01/08/2023,3666,15333,8666
Karnataka,Kolar,Srinivasapur,KarnatakaKolarSrinivasapur,Tomato,Tomato,FAQ,01/08/2023,4000,14667,6667
Karnataka,Koppal,Koppal,KarnatakaKoppalKoppal,Green Chilli,Green Chilly,FAQ,01/08/2023,2500,4500,3500
Karnataka,Koppal,Koppal,KarnatakaKoppalKoppal,Groundnut,Gejje,FAQ,01/08/2023,2640,8870,7252
Karnataka,Koppal,Koppal,KarnatakaKoppalKoppal,Onion,Onion,FAQ,01/08/2023,1400,2000,1700
Karnataka,Koppal,Koppal,KarnatakaKoppalKoppal,Potato,Potato,FAQ,01/08/2023,1400,7700,4550
Karnataka,Koppal,Koppal,KarnatakaKoppalKoppal,Tomato,Hybrid,FAQ,01/08/2023,3000,7100,5050
Karnataka,Mandya,K.R. Pet,KarnatakaMandyaK.R. Pet,Tender Coconut,Tender Coconut,FAQ,01/08/2023,6000,24000,12000
Karnataka,Mandya,Mandya,KarnatakaMandyaMandya,Gur(Jaggery),Achhu,FAQ,01/08/2023,3550,4350,4180
Karnataka,Mandya,Mandya,KarnatakaMandyaMandya,Gur(Jaggery),Kurikatu,FAQ,01/08/2023,3500,3800,3700
Karnataka,Mandya,Mandya,KarnatakaMandyaMandya,Gur(Jaggery),Other,FAQ,01/08/2023,3350,3820,3630
Karnataka,Mandya,Mandya,KarnatakaMandyaMandya,Gur(Jaggery),Yellow,FAQ,01/08/2023,3500,3900,3800
Karnataka,Mangalore(Dakshin Kannad),Bantwala,KarnatakaMangalore(Dakshin Kannad)Bantwala,Arecanut(Betelnut/Supari),Cqca,FAQ,01/08/2023,12500,25000,22500
Karnataka,Mangalore(Dakshin Kannad),Bantwala,KarnatakaMangalore(Dakshin Kannad)Bantwala,Arecanut(Betelnut/Supari),New Variety,FAQ,01/08/2023,27500,44200,42000
Karnataka,Mangalore(Dakshin Kannad),Puttur,KarnatakaMangalore(Dakshin Kannad)Puttur,Arecanut(Betelnut/Supari),New Variety,FAQ,01/08/2023,34000,44200,39100
Karnataka,Raichur,Raichur,KarnatakaRaichurRaichur,Arhar (Tur/Red Gram)(Whole),Red,FAQ,01/08/2023,8539,10044,10044
Karnataka,Raichur,Raichur,KarnatakaRaichurRaichur,Cotton,F-1054,FAQ,01/08/2023,6700,7400,7050
Karnataka,Raichur,Raichur,KarnatakaRaichurRaichur,Groundnut,Gungri (With Shell),FAQ,01/08/2023,4189,5914,5501
Karnataka,Raichur,Raichur,KarnatakaRaichurRaichur,Paddy(Dhan)(Common),Sona Mahsuri,FAQ,01/08/2023,2129,2129,2129
Karnataka,Shimoga,Sagar,KarnatakaShimogaSagar,Arecanut(Betelnut/Supari),Bilegotu,FAQ,01/08/2023,34061,34409,34061
Karnataka,Shimoga,Sagar,KarnatakaShimogaSagar,Arecanut(Betelnut/Supari),Chali,FAQ,01/08/2023,38899,40616,38899
Karnataka,Shimoga,Sagar,KarnatakaShimogaSagar,Arecanut(Betelnut/Supari),Cqca,FAQ,01/08/2023,35989,36989,35989
Karnataka,Shimoga,Sagar,KarnatakaShimogaSagar,Arecanut(Betelnut/Supari),Kempugotu,FAQ,01/08/2023,41099,41099,41099
Karnataka,Shimoga,Sagar,KarnatakaShimogaSagar,Arecanut(Betelnut/Supari),Rashi,FAQ,01/08/2023,51409,52459,51409
Karnataka,Shimoga,Sagar,KarnatakaShimogaSagar,Arecanut(Betelnut/Supari),Sippegotu,FAQ,01/08/2023,11899,23719,22235
Karnataka,Shimoga,Shimoga,KarnatakaShimogaShimoga,Arecanut(Betelnut/Supari),Bette,FAQ,01/08/2023,48828,54199,53589
Karnataka,Shimoga,Shimoga,KarnatakaShimogaShimoga,Arecanut(Betelnut/Supari),Gorabalu,FAQ,01/08/2023,17106,43259,41899
Karnataka,Shimoga,Shimoga,KarnatakaShimogaShimoga,Arecanut(Betelnut/Supari),Rashi,FAQ,01/08/2023,43069,56099,53899
Karnataka,Shimoga,Shimoga,KarnatakaShimogaShimoga,Arecanut(Betelnut/Supari),Saraku,FAQ,01/08/2023,50030,80800,74200
Karnataka,Shimoga,Shimoga,KarnatakaShimogaShimoga,Arhar Dal(Tur Dal),Arhar Dal(Tur),FAQ,01/08/2023,11000,12500,11750
Karnataka,Shimoga,Shimoga,KarnatakaShimogaShimoga,Beans,Beans (Whole),FAQ,01/08/2023,5000,6000,5500
Karnataka,Shimoga,Shimoga,KarnatakaShimogaShimoga,Beetroot,Beetroot,FAQ,01/08/2023,1800,2000,1900
Karnataka,Shimoga,Shimoga,KarnatakaShimogaShimoga,Bengal Gram Dal (Chana Dal),Bengal Gram Dal,FAQ,01/08/2023,6500,7000,6800
Karnataka,Shimoga,Shimoga,KarnatakaShimogaShimoga,Bengal Gram(Gram)(Whole),Jawari/Local,FAQ,01/08/2023,5300,6200,5800
Karnataka,Shimoga,Shimoga,KarnatakaShimogaShimoga,Bhindi(Ladies Finger),Bhindi,FAQ,01/08/2023,2800,3000,2900
Karnataka,Shimoga,Shimoga,KarnatakaShimogaShimoga,Black Gram Dal (Urd Dal),Black Gram Dal,FAQ,01/08/2023,9800,14000,11900
Karnataka,Shimoga,Shimoga,KarnatakaShimogaShimoga,Brinjal,Brinjal,FAQ,01/08/2023,1800,2000,1900
Karnataka,Shimoga,Shimoga,KarnatakaShimogaShimoga,Cabbage,Cabbage,FAQ,01/08/2023,2800,3000,2900
Karnataka,Shimoga,Shimoga,KarnatakaShimogaShimoga,Carrot,Carrot,FAQ,01/08/2023,3800,4000,3900
Karnataka,Shimoga,Shimoga,KarnatakaShimogaShimoga,Cauliflower,Cauliflower,FAQ,01/08/2023,3800,4000,3900
Karnataka,Shimoga,Shimoga,KarnatakaShimogaShimoga,Corriander seed,Coriander Seed,FAQ,01/08/2023,9000,12000,10500
Karnataka,Shimoga,Shimoga,KarnatakaShimogaShimoga,Cucumbar(Kheera),Cucumbar,FAQ,01/08/2023,800,1000,900
Karnataka,Shimoga,Shimoga,KarnatakaShimogaShimoga,Drumstick,Drumstick,FAQ,01/08/2023,1800,2000,1900
Karnataka,Shimoga,Shimoga,KarnatakaShimogaShimoga,Green Chilli,Green Chilly,FAQ,01/08/2023,3000,4000,3500
Karnataka,Shimoga,Shimoga,KarnatakaShimogaShimoga,Green Gram (Moong)(Whole),Green (Whole),FAQ,01/08/2023,10000,12000,11000
Karnataka,Shimoga,Shimoga,KarnatakaShimogaShimoga,Green Gram Dal (Moong Dal),Green Gram Dal,FAQ,01/08/2023,10000,13000,12000
Karnataka,Shimoga,Shimoga,KarnatakaShimogaShimoga,Kulthi(Horse Gram),Horse gram (Whole),FAQ,01/08/2023,6000,7000,6500
Karnataka,Shimoga,Shimoga,KarnatakaShimogaShimoga,Maize,Hybrid/Local,FAQ,01/08/2023,2000,2200,2100
Karnataka,Shimoga,Shimoga,KarnatakaShimogaShimoga,Methi Seeds,Methiseeds,FAQ,01/08/2023,9000,10000,9500
Karnataka,Shimoga,Shimoga,KarnatakaShimogaShimoga,Mustard,Other,FAQ,01/08/2023,7000,8000,7500
Karnataka,Shimoga,Shimoga,KarnatakaShimogaShimoga,Onion,Onion,FAQ,01/08/2023,1600,2000,1800
Karnataka,Shimoga,Shimoga,KarnatakaShimogaShimoga,Potato,Local,FAQ,01/08/2023,2000,2200,2100
Karnataka,Shimoga,Shimoga,KarnatakaShimogaShimoga,Raddish,Raddish,FAQ,01/08/2023,1800,2000,1900
Karnataka,Shimoga,Shimoga,KarnatakaShimogaShimoga,Ragi (Finger Millet),Red,FAQ,01/08/2023,2800,3600,3200
Karnataka,Shimoga,Shimoga,KarnatakaShimogaShimoga,Rice,Coarse,FAQ,01/08/2023,1900,2700,2300
Karnataka,Shimoga,Shimoga,KarnatakaShimogaShimoga,Rice,Fine,FAQ,01/08/2023,3500,6500,5000
Karnataka,Shimoga,Shimoga,KarnatakaShimogaShimoga,Rice,Medium,FAQ,01/08/2023,2800,4500,3250
Karnataka,Shimoga,Shimoga,KarnatakaShimogaShimoga,Ridgeguard(Tori),Ridgeguard(Tori),FAQ,01/08/2023,2800,3000,2900
Karnataka,Shimoga,Shimoga,KarnatakaShimogaShimoga,Tamarind Fruit,Tamarind Fruit,FAQ,01/08/2023,11099,15599,13349
Karnataka,Shimoga,Shimoga,KarnatakaShimogaShimoga,Tomato,Tomato,FAQ,01/08/2023,6000,9000,8000
Karnataka,Shimoga,Shimoga,KarnatakaShimogaShimoga,Wheat,Super Fine,FAQ,01/08/2023,3400,6000,4700
Karnataka,Tumkur,Tiptur,KarnatakaTumkurTiptur,Copra,Copra,FAQ,01/08/2023,8500,9400,9000
Karnataka,Tumkur,Tumkur,KarnatakaTumkurTumkur,Arecanut(Betelnut/Supari),Rashi,FAQ,01/08/2023,53100,54050,53500
Karnataka,Tumkur,Tumkur,KarnatakaTumkurTumkur,Coconut,Coconut,FAQ,01/08/2023,9000,20500,14000
Karnataka,Tumkur,Tumkur,KarnatakaTumkurTumkur,Maize,Local,FAQ,01/08/2023,1520,2450,2050
Karnataka,Tumkur,Tumkur,KarnatakaTumkurTumkur,Tamarind Fruit,Tamarind Fruit,FAQ,01/08/2023,6100,14600,7850
Karnataka,Tumkur,Tumkur,KarnatakaTumkurTumkur,Tomato,Tomato,FAQ,01/08/2023,8000,14000,12500
Karnataka,Udupi,Karkala,KarnatakaUdupiKarkala,Arecanut(Betelnut/Supari),New Variety,FAQ,01/08/2023,30000,44200,35000
Karnataka,Udupi,Kundapura,KarnatakaUdupiKundapura,Arecanut(Betelnut/Supari),Ripe,FAQ,01/08/2023,37000,41500,40000
Karnataka,Udupi,Kundapura,KarnatakaUdupiKundapura,Black pepper,Malabar,FAQ,01/08/2023,46000,49000,47500
Kerala,Alappuzha,Alappuzha,KeralaAlappuzhaAlappuzha,Amphophalus,Other,FAQ,01/08/2023,5000,6000,5500
Kerala,Alappuzha,Alappuzha,KeralaAlappuzhaAlappuzha,Banana,Nendra Bale,Large,01/08/2023,4000,5000,4500
Kerala,Alappuzha,Alappuzha,KeralaAlappuzhaAlappuzha,Banana,Palayamthodan,Large,01/08/2023,2000,3000,2500
Kerala,Alappuzha,Alappuzha,KeralaAlappuzhaAlappuzha,Banana - Green,Other,FAQ,01/08/2023,3500,4500,4000
Kerala,Alappuzha,Alappuzha,KeralaAlappuzhaAlappuzha,Beetroot,Other,FAQ,01/08/2023,5500,6500,6000
Kerala,Alappuzha,Alappuzha,KeralaAlappuzhaAlappuzha,Bhindi(Ladies Finger),Other,FAQ,01/08/2023,4000,5000,4500
Kerala,Alappuzha,Chengannur,KeralaAlappuzhaChengannur,Amphophalus,Other,FAQ,01/08/2023,5300,5600,5400
Kerala,Alappuzha,Chengannur,KeralaAlappuzhaChengannur,Ashgourd,Other,FAQ,01/08/2023,1850,2100,2000
Kerala,Alappuzha,Chengannur,KeralaAlappuzhaChengannur,Banana - Green,Banana - Green,FAQ,01/08/2023,4300,4800,4500
Kerala,Alappuzha,Chengannur,KeralaAlappuzhaChengannur,Beetroot,Beetroot,FAQ,01/08/2023,3600,4200,4000
Kerala,Alappuzha,Chengannur,KeralaAlappuzhaChengannur,Bhindi(Ladies Finger),Other,FAQ,01/08/2023,3000,3200,3000
Kerala,Alappuzha,Chengannur,KeralaAlappuzhaChengannur,Bitter gourd,Other,FAQ,01/08/2023,3900,4200,4000
Kerala,Alappuzha,Chengannur,KeralaAlappuzhaChengannur,Bottle gourd,Other,FAQ,01/08/2023,3900,4200,4000
Kerala,Alappuzha,Chengannur,KeralaAlappuzhaChengannur,Brinjal,Brinjal,FAQ,01/08/2023,2900,3200,3000
Kerala,Alappuzha,Chengannur,KeralaAlappuzhaChengannur,Cabbage,Other,FAQ,01/08/2023,3000,3300,3100
Kerala,Alappuzha,Chengannur,KeralaAlappuzhaChengannur,Capsicum,Other,FAQ,01/08/2023,0,0,9000
Kerala,Alappuzha,Chengannur,KeralaAlappuzhaChengannur,Carrot,Other,FAQ,01/08/2023,4800,5100,5000
Kerala,Alappuzha,Chengannur,KeralaAlappuzhaChengannur,Cauliflower,Other,FAQ,01/08/2023,0,0,4000
Kerala,Alappuzha,Chengannur,KeralaAlappuzhaChengannur,Colacasia,Colacasia,FAQ,01/08/2023,4700,5200,5000
Kerala,Alappuzha,Chengannur,KeralaAlappuzhaChengannur,Colacasia,Other,FAQ,01/08/2023,9000,9800,9500
Kerala,Alappuzha,Chengannur,KeralaAlappuzhaChengannur,Cowpea(Veg),Cowpea (Veg),FAQ,01/08/2023,3800,4100,4000
Kerala,Alappuzha,Chengannur,KeralaAlappuzhaChengannur,Cucumbar(Kheera),Other,FAQ,01/08/2023,1300,1600,1400
Kerala,Alappuzha,Chengannur,KeralaAlappuzhaChengannur,Drumstick,Other,FAQ,01/08/2023,3600,4200,4000
Kerala,Alappuzha,Chengannur,KeralaAlappuzhaChengannur,Garlic,Garlic,FAQ,01/08/2023,0,0,16500
Kerala,Alappuzha,Chengannur,KeralaAlappuzhaChengannur,Ginger(Green),Green Ginger,FAQ,01/08/2023,15500,16200,16000
Kerala,Alappuzha,Chengannur,KeralaAlappuzhaChengannur,Ginger(Green),Other,FAQ,01/08/2023,20000,22500,22000
Kerala,Alappuzha,Chengannur,KeralaAlappuzhaChengannur,Green Chilli,Green Chilly,FAQ,01/08/2023,5800,6100,6000
Kerala,Alappuzha,Chengannur,KeralaAlappuzhaChengannur,Onion,Onion,FAQ,01/08/2023,2200,2500,2300
Kerala,Alappuzha,Chengannur,KeralaAlappuzhaChengannur,Onion,Small,FAQ,01/08/2023,8500,9200,9000
Kerala,Alappuzha,Chengannur,KeralaAlappuzhaChengannur,Potato,Potato,FAQ,01/08/2023,2900,3200,3000
Kerala,Alappuzha,Chengannur,KeralaAlappuzhaChengannur,Pumpkin,Other,FAQ,01/08/2023,1900,2150,2000
Kerala,Alappuzha,Chengannur,KeralaAlappuzhaChengannur,Snakeguard,Other,FAQ,01/08/2023,3700,4000,3800
Kerala,Alappuzha,Cherthala,KeralaAlappuzhaCherthala,Amaranthus,Other,FAQ,01/08/2023,4500,4650,4600
Kerala,Alappuzha,Cherthala,KeralaAlappuzhaCherthala,Ashgourd,Other,FAQ,01/08/2023,1500,1650,1600
Kerala,Alappuzha,Cherthala,KeralaAlappuzhaCherthala,Banana - Green,Banana - Green,FAQ,01/08/2023,5200,5350,5300
Kerala,Alappuzha,Cherthala,KeralaAlappuzhaCherthala,Beetroot,Other,FAQ,01/08/2023,6500,6650,6600
Kerala,Alappuzha,Cherthala,KeralaAlappuzhaCherthala,Bhindi(Ladies Finger),Bhindi,FAQ,01/08/2023,2800,2900,2850
Kerala,Alappuzha,Cherthala,KeralaAlappuzhaCherthala,Carrot,Carrot,FAQ,01/08/2023,6000,6150,6100
Kerala,Alappuzha,Cherthala,KeralaAlappuzhaCherthala,Green Chilli,Green Chilly,FAQ,01/08/2023,6000,6200,6100
Kerala,Alappuzha,Harippad,KeralaAlappuzhaHarippad,Amaranthus,Other,FAQ,01/08/2023,4000,4500,4000
Kerala,Alappuzha,Harippad,KeralaAlappuzhaHarippad,Amphophalus,Other,FAQ,01/08/2023,5000,5500,5000
Kerala,Alappuzha,Harippad,KeralaAlappuzhaHarippad,Ashgourd,Other,FAQ,01/08/2023,3000,3500,3000
Kerala,Alappuzha,Harippad,KeralaAlappuzhaHarippad,Banana,Nendra Bale,Medium,01/08/2023,5000,5500,5000
Kerala,Alappuzha,Harippad,KeralaAlappuzhaHarippad,Banana - Green,Other,FAQ,01/08/2023,4000,4500,4000
Kerala,Alappuzha,Harippad,KeralaAlappuzhaHarippad,Beetroot,Other,FAQ,01/08/2023,4000,4500,4000
Kerala,Alappuzha,Harippad,KeralaAlappuzhaHarippad,Bhindi(Ladies Finger),Other,FAQ,01/08/2023,4000,4500,4000
Kerala,Alappuzha,Harippad,KeralaAlappuzhaHarippad,Bitter gourd,Other,FAQ,01/08/2023,5000,5500,5000
Kerala,Alappuzha,Harippad,KeralaAlappuzhaHarippad,Bottle gourd,Other,FAQ,01/08/2023,1500,2000,1500
Kerala,Alappuzha,Harippad,KeralaAlappuzhaHarippad,Brinjal,Other,FAQ,01/08/2023,3000,3500,3000
Kerala,Alappuzha,Harippad,KeralaAlappuzhaHarippad,Cabbage,Other,FAQ,01/08/2023,3000,3500,3000
Kerala,Alappuzha,Harippad,KeralaAlappuzhaHarippad,Capsicum,Other,FAQ,01/08/2023,8000,8500,8000
Kerala,Alappuzha,Harippad,KeralaAlappuzhaHarippad,Carrot,Other,FAQ,01/08/2023,7000,7500,7000
Kerala,Alappuzha,Harippad,KeralaAlappuzhaHarippad,Cauliflower,Other,FAQ,01/08/2023,4000,4500,4000
Kerala,Alappuzha,Harippad,KeralaAlappuzhaHarippad,Colacasia,Other,FAQ,01/08/2023,6000,6500,6000
Kerala,Alappuzha,Harippad,KeralaAlappuzhaHarippad,Cowpea(Veg),Other,FAQ,01/08/2023,4000,4500,4000
Kerala,Alappuzha,Harippad,KeralaAlappuzhaHarippad,Cucumbar(Kheera),Other,FAQ,01/08/2023,2000,2500,2000
Kerala,Alappuzha,Kayamkulam,KeralaAlappuzhaKayamkulam,Amaranthus,Other,FAQ,01/08/2023,3100,3300,3200
Kerala,Alappuzha,Kayamkulam,KeralaAlappuzhaKayamkulam,Amphophalus,Other,FAQ,01/08/2023,4400,4600,4500
Kerala,Alappuzha,Kayamkulam,KeralaAlappuzhaKayamkulam,Ashgourd,Other,FAQ,01/08/2023,1100,1300,1200
Kerala,Alappuzha,Kayamkulam,KeralaAlappuzhaKayamkulam,Banana,Nendra Bale,Medium,01/08/2023,4900,5100,5000
Kerala,Alappuzha,Kayamkulam,KeralaAlappuzhaKayamkulam,Banana,Palayamthodan,Medium,01/08/2023,2200,2400,2300
Kerala,Alappuzha,Kayamkulam,KeralaAlappuzhaKayamkulam,Banana - Green,Other,FAQ,01/08/2023,1900,2100,2000
Kerala,Alappuzha,Kayamkulam,KeralaAlappuzhaKayamkulam,Beetroot,Other,FAQ,01/08/2023,2400,2600,2500
Kerala,Alappuzha,Kayamkulam,KeralaAlappuzhaKayamkulam,Bhindi(Ladies Finger),Other,FAQ,01/08/2023,2900,3100,3000
Kerala,Alappuzha,Kayamkulam,KeralaAlappuzhaKayamkulam,Bitter gourd,Other,FAQ,01/08/2023,5100,5300,5200
Kerala,Alappuzha,Kayamkulam,KeralaAlappuzhaKayamkulam,Brinjal,Other,FAQ,01/08/2023,2400,2600,2500
Kerala,Alappuzha,Kayamkulam,KeralaAlappuzhaKayamkulam,Cabbage,Other,FAQ,01/08/2023,1200,1400,1300
Kerala,Alappuzha,Kayamkulam,KeralaAlappuzhaKayamkulam,Carrot,Other,FAQ,01/08/2023,5400,5600,5500
Kerala,Alappuzha,Kayamkulam,KeralaAlappuzhaKayamkulam,Cauliflower,Other,FAQ,01/08/2023,5400,5600,5500
Kerala,Alappuzha,Kayamkulam,KeralaAlappuzhaKayamkulam,Cowpea(Veg),Other,FAQ,01/08/2023,4400,4600,4500
Kerala,Alappuzha,Kayamkulam,KeralaAlappuzhaKayamkulam,Cucumbar(Kheera),Other,FAQ,01/08/2023,400,600,500
Kerala,Alappuzha,Kayamkulam,KeralaAlappuzhaKayamkulam,Drumstick,Other,FAQ,01/08/2023,1900,2100,2000
Kerala,Alappuzha,Kayamkulam,KeralaAlappuzhaKayamkulam,French Beans (Frasbean),Other,FAQ,01/08/2023,10900,11100,11000
Kerala,Alappuzha,Kayamkulam,KeralaAlappuzhaKayamkulam,Green Chilli,Other,FAQ,01/08/2023,6900,7100,7000
Kerala,Alappuzha,Kayamkulam,KeralaAlappuzhaKayamkulam,Onion,Big,FAQ,01/08/2023,1700,1900,1800
Kerala,Alappuzha,Kayamkulam,KeralaAlappuzhaKayamkulam,Onion,Small,FAQ,01/08/2023,6700,6900,6800
Kerala,Alappuzha,Kayamkulam,KeralaAlappuzhaKayamkulam,Potato,Other,FAQ,01/08/2023,2100,2300,2200
Kerala,Alappuzha,Kayamkulam,KeralaAlappuzhaKayamkulam,Pumpkin,Other,FAQ,01/08/2023,1600,1800,1700
Kerala,Alappuzha,Kayamkulam,KeralaAlappuzhaKayamkulam,Snakeguard,Other,FAQ,01/08/2023,2300,2500,2400
Kerala,Ernakulam,Angamaly,KeralaErnakulamAngamaly,Amaranthus,Amaranthus,FAQ,01/08/2023,2500,3500,3000
Kerala,Ernakulam,Angamaly,KeralaErnakulamAngamaly,Amphophalus,Amphophalus,FAQ,01/08/2023,5600,6600,6100
Kerala,Ernakulam,Angamaly,KeralaErnakulamAngamaly,Ashgourd,Ashgourd,FAQ,01/08/2023,2500,3500,3000
Kerala,Ernakulam,Angamaly,KeralaErnakulamAngamaly,Banana,Palayamthodan,Medium,01/08/2023,2600,3200,2900
Kerala,Ernakulam,Angamaly,KeralaErnakulamAngamaly,Banana,Poovan,Medium,01/08/2023,6500,7100,6800
Kerala,Ernakulam,Angamaly,KeralaErnakulamAngamaly,Banana - Green,Banana - Green,FAQ,01/08/2023,4800,5800,5300
Kerala,Ernakulam,Angamaly,KeralaErnakulamAngamaly,Beetroot,Beetroot,FAQ,01/08/2023,3800,4800,4300
Kerala,Ernakulam,Angamaly,KeralaErnakulamAngamaly,Bhindi(Ladies Finger),Bhindi,FAQ,01/08/2023,4400,5400,4900
Kerala,Ernakulam,Angamaly,KeralaErnakulamAngamaly,Bitter gourd,Bitter Gourd,FAQ,01/08/2023,6000,7000,6500
Kerala,Ernakulam,Angamaly,KeralaErnakulamAngamaly,Bottle gourd,Bottle Gourd,FAQ,01/08/2023,2500,3500,3000
Kerala,Ernakulam,Angamaly,KeralaErnakulamAngamaly,Brinjal,Brinjal,FAQ,01/08/2023,4000,5000,4500
Kerala,Ernakulam,Angamaly,KeralaErnakulamAngamaly,Cabbage,Cabbage,FAQ,01/08/2023,3600,4600,4100
Kerala,Ernakulam,Angamaly,KeralaErnakulamAngamaly,Carrot,Carrot,FAQ,01/08/2023,5600,6600,6100
Kerala,Ernakulam,Angamaly,KeralaErnakulamAngamaly,Cauliflower,Cauliflower,FAQ,01/08/2023,5000,6000,5500
Kerala,Ernakulam,Angamaly,KeralaErnakulamAngamaly,Cluster beans,Cluster Beans,FAQ,01/08/2023,4500,5500,5000
Kerala,Ernakulam,Angamaly,KeralaErnakulamAngamaly,Colacasia,Other,FAQ,01/08/2023,4500,5500,5000
Kerala,Ernakulam,Angamaly,KeralaErnakulamAngamaly,Cowpea(Veg),Cowpea (Veg),FAQ,01/08/2023,3600,4600,4100
Kerala,Ernakulam,Angamaly,KeralaErnakulamAngamaly,Cucumbar(Kheera),Other,FAQ,01/08/2023,3000,4000,3500
Kerala,Ernakulam,Angamaly,KeralaErnakulamAngamaly,Drumstick,Drumstick,FAQ,01/08/2023,3000,4000,3500
Kerala,Ernakulam,Angamaly,KeralaErnakulamAngamaly,Garlic,Average,FAQ,01/08/2023,16500,18500,17500
Kerala,Ernakulam,Angamaly,KeralaErnakulamAngamaly,Green Chilli,Green Chilly,FAQ,01/08/2023,6000,8000,7000
Kerala,Ernakulam,Angamaly,KeralaErnakulamAngamaly,Little gourd (Kundru),Other,FAQ,01/08/2023,4000,5000,4500
Kerala,Ernakulam,Angamaly,KeralaErnakulamAngamaly,Mango (Raw-Ripe),Mango - Raw-Ripe,FAQ,01/08/2023,6200,7200,6700
Kerala,Ernakulam,Angamaly,KeralaErnakulamAngamaly,Onion,Big,FAQ,01/08/2023,2500,3100,2800
Kerala,Ernakulam,Angamaly,KeralaErnakulamAngamaly,Pineapple,Pine Apple,Medium,01/08/2023,6000,7000,6500
Kerala,Ernakulam,Angamaly,KeralaErnakulamAngamaly,Potato,Potato,FAQ,01/08/2023,3200,4200,3700
Kerala,Ernakulam,Angamaly,KeralaErnakulamAngamaly,Pumpkin,Pumpkin,FAQ,01/08/2023,2500,3500,3000
Kerala,Ernakulam,Angamaly,KeralaErnakulamAngamaly,Snakeguard,Snakeguard,FAQ,01/08/2023,3500,4500,4000
Kerala,Ernakulam,Angamaly,KeralaErnakulamAngamaly,Tapioca,Tapioca,FAQ,01/08/2023,2000,3000,2500
Kerala,Ernakulam,Moovattupuzha,KeralaErnakulamMoovattupuzha,Amphophalus,Other,FAQ,01/08/2023,4700,4900,4800
Kerala,Ernakulam,Moovattupuzha,KeralaErnakulamMoovattupuzha,Ashgourd,Other,FAQ,01/08/2023,1600,1800,1700
Kerala,Ernakulam,Moovattupuzha,KeralaErnakulamMoovattupuzha,Banana,Other,Medium,01/08/2023,3900,4100,4000
Kerala,Ernakulam,Moovattupuzha,KeralaErnakulamMoovattupuzha,Banana,Palayamthodan,Medium,01/08/2023,2400,2600,2500
Kerala,Ernakulam,Moovattupuzha,KeralaErnakulamMoovattupuzha,Banana,Poovan,Medium,01/08/2023,6400,6600,6500
Kerala,Ernakulam,Moovattupuzha,KeralaErnakulamMoovattupuzha,Banana - Green,Banana - Green,FAQ,01/08/2023,2700,2900,2800
Kerala,Ernakulam,Moovattupuzha,KeralaErnakulamMoovattupuzha,Bhindi(Ladies Finger),Bhindi,FAQ,01/08/2023,3400,3600,3500
Kerala,Ernakulam,Moovattupuzha,KeralaErnakulamMoovattupuzha,Bitter gourd,Bitter Gourd,FAQ,01/08/2023,5100,5300,5200
Kerala,Ernakulam,Moovattupuzha,KeralaErnakulamMoovattupuzha,Brinjal,Brinjal,FAQ,01/08/2023,2400,2600,2500
Kerala,Ernakulam,Moovattupuzha,KeralaErnakulamMoovattupuzha,Coconut Seed,Other,FAQ,01/08/2023,2500,2700,2600
Kerala,Ernakulam,Moovattupuzha,KeralaErnakulamMoovattupuzha,Ginger(Green),Green Ginger,FAQ,01/08/2023,15400,15600,15500
Kerala,Ernakulam,Moovattupuzha,KeralaErnakulamMoovattupuzha,Onion,Other,FAQ,01/08/2023,1900,2100,2000
